d,sales,date,wm_yr_wk,wday,month,year,snap_CA,quarter,is_weekend,lag_1,lag_7,lag_28,rolling_mean_7,rolling_mean_28,rolling_std_7,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,event_name_1_Christmas,event_name_1_Cinco De Mayo,event_name_1_ColumbusDay,event_name_1_Easter,event_name_1_Eid al-Fitr,event_name_1_EidAlAdha,event_name_1_Father's day,event_name_1_Halloween,event_name_1_IndependenceDay,event_name_1_LaborDay,event_name_1_LentStart,event_name_1_LentWeek2,event_name_1_MartinLutherKingDay,event_name_1_MemorialDay,event_name_1_Mother's day,event_name_1_NBAFinalsEnd,event_name_1_NBAFinalsStart,event_name_1_NewYear,event_name_1_None,event_name_1_OrthodoxChristmas,event_name_1_OrthodoxEaster,event_name_1_Pesach End,event_name_1_PresidentsDay,event_name_1_Purim End,event_name_1_Ramadan starts,event_name_1_StPatricksDay,event_name_1_SuperBowl,event_name_1_Thanksgiving,event_name_1_ValentinesDay,event_name_1_VeteransDay,event_type_1_National,event_type_1_None,event_type_1_Religious,event_type_1_Sporting,event_name_2_Easter,event_name_2_Father's day,event_name_2_None,event_name_2_OrthodoxEaster,event_type_2_None,event_type_2_Religious
d_1490,1,2015-02-26,11504,6,2,2015,0,1,0,0.0,0.0,84.0,1.0,64.75,2.2360679775145407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1491,2,2015-02-27,11504,7,2,2015,0,1,0,1.0,0.0,135.0,1.1428571428571428,61.785714285714285,2.1930626551901438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1492,0,2015-02-28,11505,1,2,2015,0,1,1,2.0,6.0,173.0,1.4285714285714286,57.035714285714285,2.1491969707574934,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1493,2,2015-03-01,11505,2,3,2015,1,1,1,0.0,0.0,194.0,0.5714285714285714,50.857142857142854,0.7867957925116202,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1494,2,2015-03-02,11505,3,3,2015,1,1,0,2.0,0.0,148.0,0.8571428571428571,44.0,0.8997354108791715,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1495,2,2015-03-03,11505,4,3,2015,1,1,0,2.0,1.0,57.0,1.1428571428571428,38.785714285714285,0.8997354108790229,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1496,2,2015-03-04,11505,5,3,2015,1,1,0,2.0,0.0,91.0,1.2857142857142858,36.82142857142857,0.9511897312458779,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1497,1,2015-03-05,11505,6,3,2015,1,1,0,2.0,1.0,140.0,1.5714285714285714,33.642857142857146,0.7867957925110253,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
d_1498,0,2015-03-06,11505,7,3,2015,1,1,0,1.0,2.0,132.0,1.5714285714285714,28.678571428571427,0.7867957925110253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1499,0,2015-03-07,11506,1,3,2015,1,1,1,0.0,0.0,213.0,1.2857142857142858,23.964285714285715,0.9511897312458779,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1500,0,2015-03-08,11506,2,3,2015,1,1,1,0.0,2.0,173.0,1.2857142857142858,16.357142857142858,0.9511897312458779,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1501,0,2015-03-09,11506,3,3,2015,1,1,0,0.0,2.0,72.0,1.0,10.178571428571429,1.000000000032984,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1502,0,2015-03-10,11506,4,3,2015,1,1,0,0.0,2.0,113.0,0.7142857142857143,7.607142857142857,0.951189731246159,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1503,0,2015-03-11,11506,5,3,2015,0,1,0,0.0,2.0,69.0,0.42857142857142855,3.5714285714285716,0.7867957925117051,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1504,166,2015-03-12,11506,6,3,2015,0,1,0,0.0,1.0,0.0,0.14285714285714285,1.1071428571428572,0.377964473097556,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1505,265,2015-03-13,11506,7,3,2015,0,1,0,166.0,0.0,0.0,23.714285714285715,7.035714285714286,62.742102519532075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1506,257,2015-03-14,11507,1,3,2015,0,1,1,265.0,0.0,0.0,61.57142857142857,16.5,108.96766667664491,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1507,189,2015-03-15,11507,2,3,2015,0,1,1,257.0,0.0,2.0,98.28571428571429,25.678571428571427,126.62900442594002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1508,74,2015-03-16,11507,3,3,2015,0,1,0,189.0,0.0,3.0,125.28571428571429,32.357142857142854,122.25344478543218,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1509,85,2015-03-17,11507,4,3,2015,0,1,0,74.0,0.0,2.0,135.85714285714286,34.892857142857146,112.41801245267355,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
d_1510,74,2015-03-18,11507,5,3,2015,0,1,0,85.0,0.0,5.0,148.0,37.857142857142854,99.0992768221171,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1511,72,2015-03-19,11507,6,3,2015,0,1,0,74.0,166.0,0.0,158.57142857142858,40.32142857142857,83.38036767900243,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1512,99,2015-03-20,11507,7,3,2015,0,1,0,72.0,265.0,0.0,145.14285714285714,42.892857142857146,89.34097337621442,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1513,115,2015-03-21,11508,1,3,2015,0,1,1,99.0,257.0,6.0,121.42857142857143,46.42857142857143,72.70684778124867,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1514,105,2015-03-22,11508,2,3,2015,0,1,1,115.0,189.0,0.0,101.14285714285714,50.32142857142857,41.83072463882844,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1515,60,2015-03-23,11508,3,3,2015,0,1,0,105.0,74.0,0.0,89.14285714285714,54.07142857142857,17.257158625031465,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1516,62,2015-03-24,11508,4,3,2015,0,1,0,60.0,85.0,1.0,87.14285714285714,56.214285714285715,19.91170988328642,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1517,62,2015-03-25,11508,5,3,2015,0,1,0,62.0,74.0,0.0,83.85714285714286,58.392857142857146,22.101497471351767,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1518,114,2015-03-26,11508,6,3,2015,0,1,0,62.0,72.0,1.0,82.14285714285714,60.607142857142854,23.419568537361442,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1519,111,2015-03-27,11508,7,3,2015,0,1,0,114.0,99.0,2.0,88.14285714285714,64.64285714285714,25.660790916808573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1520,101,2015-03-28,11509,1,3,2015,0,1,1,111.0,115.0,0.0,89.85714285714286,68.53571428571429,26.878917211751,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1521,96,2015-03-29,11509,2,3,2015,0,1,1,101.0,105.0,2.0,87.85714285714286,72.14285714285714,25.162330121489788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1522,79,2015-03-30,11509,3,3,2015,0,1,0,96.0,60.0,2.0,86.57142857142857,75.5,24.35745705704293,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1523,70,2015-03-31,11509,4,3,2015,0,1,0,79.0,62.0,2.0,89.28571428571429,78.25,21.83051599416291,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1524,64,2015-04-01,11509,5,4,2015,1,2,0,70.0,62.0,2.0,90.42857142857143,80.67857142857143,20.321229809053243,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1525,95,2015-04-02,11509,6,4,2015,1,2,0,64.0,114.0,1.0,90.71428571428571,82.89285714285714,19.863822103799702,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1526,141,2015-04-03,11509,7,4,2015,1,2,0,95.0,111.0,0.0,88.0,86.25,17.281975195753574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1527,159,2015-04-04,11510,1,4,2015,1,2,1,141.0,101.0,0.0,92.28571428571429,91.28571428571429,25.636655305208336,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1528,176,2015-04-05,11510,2,4,2015,1,2,1,159.0,96.0,0.0,100.57142857142857,96.96428571428571,36.14257481538468,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
d_1529,82,2015-04-06,11510,3,4,2015,1,2,0,176.0,79.0,0.0,112.0,103.25,45.81120678029145,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1530,72,2015-04-07,11510,4,4,2015,1,2,0,82.0,70.0,0.0,112.42857142857143,106.17857142857143,45.46374798619593,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1531,109,2015-04-08,11510,5,4,2015,1,2,0,72.0,64.0,0.0,112.71428571428571,108.75,45.15792394738767,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1532,89,2015-04-09,11510,6,4,2015,1,2,0,109.0,95.0,166.0,119.14285714285714,112.64285714285714,39.972609669741004,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1533,128,2015-04-10,11510,7,4,2015,1,2,0,89.0,141.0,265.0,118.28571428571429,109.89285714285714,40.63542906427892,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1534,116,2015-04-11,11511,1,4,2015,0,2,1,128.0,159.0,257.0,116.42857142857143,105.0,39.710859735749004,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
d_1535,131,2015-04-12,11511,2,4,2015,0,2,1,116.0,176.0,189.0,110.28571428571429,99.96428571428571,35.084252334982395,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
d_1536,62,2015-04-13,11511,3,4,2015,0,2,0,131.0,82.0,74.0,103.85714285714286,97.89285714285714,23.11874110924191,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1537,79,2015-04-14,11511,4,4,2015,0,2,0,62.0,72.0,85.0,101.0,97.46428571428571,27.153882472554404,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1538,104,2015-04-15,11511,5,4,2015,0,2,0,79.0,109.0,74.0,102.0,97.25,26.012817353501518,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1539,129,2015-04-16,11511,6,4,2015,0,2,0,104.0,89.0,72.0,101.28571428571429,98.32142857142857,25.856748221139338,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1540,161,2015-04-17,11511,7,4,2015,0,2,0,129.0,128.0,99.0,107.0,100.35714285714286,27.080128015452438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1541,192,2015-04-18,11512,1,4,2015,0,2,1,161.0,116.0,115.0,111.71428571428571,102.57142857142857,33.464978139910926,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1542,141,2015-04-19,11512,2,4,2015,0,2,1,192.0,131.0,105.0,122.57142857142857,105.32142857142857,45.31687376263936,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1543,63,2015-04-20,11512,3,4,2015,0,2,0,141.0,62.0,60.0,124.0,106.60714285714286,45.782092569037765,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1544,80,2015-04-21,11512,4,4,2015,0,2,0,63.0,79.0,62.0,124.14285714285714,106.71428571428571,45.55739446540082,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1545,127,2015-04-22,11512,5,4,2015,0,2,0,80.0,104.0,62.0,124.28571428571429,107.35714285714286,45.393517472997964,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1546,68,2015-04-23,11512,6,4,2015,0,2,0,127.0,129.0,114.0,127.57142857142857,109.67857142857143,44.50414640928402,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1547,130,2015-04-24,11512,7,4,2015,0,2,0,68.0,161.0,111.0,118.85714285714286,108.03571428571429,49.83114344607,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1548,205,2015-04-25,11513,1,4,2015,0,2,1,130.0,192.0,101.0,114.42857142857143,108.71428571428571,46.74347420712685,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1549,139,2015-04-26,11513,2,4,2015,0,2,1,205.0,141.0,96.0,116.28571428571429,112.42857142857143,50.450352776150595,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1550,113,2015-04-27,11513,3,4,2015,0,2,0,139.0,63.0,79.0,116.0,113.96428571428571,50.2924779001123,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1551,119,2015-04-28,11513,4,4,2015,0,2,0,113.0,80.0,70.0,123.14285714285714,115.17857142857143,44.75648396760855,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1552,96,2015-04-29,11513,5,4,2015,0,2,0,119.0,127.0,64.0,128.71428571428572,116.92857142857143,40.737837799414045,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1553,118,2015-04-30,11513,6,4,2015,0,2,0,96.0,68.0,95.0,124.28571428571429,118.07142857142857,42.59778666282289,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1554,183,2015-05-01,11513,7,5,2015,1,2,0,118.0,130.0,141.0,131.42857142857142,118.89285714285714,35.1229134272626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1555,241,2015-05-02,11514,1,5,2015,1,2,1,183.0,205.0,159.0,139.0,120.39285714285714,40.120651373907116,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1556,136,2015-05-03,11514,2,5,2015,1,2,1,241.0,139.0,176.0,144.14285714285714,123.32142857142857,50.86068740991854,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1557,203,2015-05-04,11514,3,5,2015,1,2,0,136.0,113.0,82.0,143.71428571428572,121.89285714285714,50.9238460373725,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1558,121,2015-05-05,11514,4,5,2015,1,2,0,203.0,119.0,72.0,156.57142857142858,126.21428571428571,53.187896940490994,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
d_1559,108,2015-05-06,11514,5,5,2015,1,2,0,121.0,96.0,109.0,156.85714285714286,127.96428571428571,52.95730535512641,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1560,104,2015-05-07,11514,6,5,2015,1,2,0,108.0,118.0,89.0,158.57142857142858,127.92857142857143,50.80963538167693,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1561,180,2015-05-08,11514,7,5,2015,1,2,0,104.0,183.0,128.0,156.57142857142858,128.46428571428572,52.905126225653134,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1562,245,2015-05-09,11515,1,5,2015,1,2,1,180.0,241.0,116.0,156.14285714285714,130.32142857142858,52.66696805218082,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1563,126,2015-05-10,11515,2,5,2015,1,2,1,245.0,136.0,131.0,156.71428571428572,134.92857142857142,53.75163341925533,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
d_1564,62,2015-05-11,11515,3,5,2015,0,2,0,126.0,203.0,62.0,155.28571428571428,134.75,54.52129335013377,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1565,178,2015-05-12,11515,4,5,2015,0,2,0,62.0,121.0,79.0,135.14285714285714,134.75,59.75067244092563,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1566,163,2015-05-13,11515,5,5,2015,0,2,0,178.0,108.0,104.0,143.28571428571428,138.28571428571428,61.3642520411628,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1567,0,2015-05-14,11515,6,5,2015,0,2,0,163.0,104.0,129.0,151.14285714285714,140.39285714285714,59.588669424727385,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1568,0,2015-05-15,11515,7,5,2015,0,2,0,0.0,180.0,161.0,136.28571428571428,135.78571428571428,82.03802834806567,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1569,0,2015-05-16,11516,1,5,2015,0,2,1,0.0,245.0,192.0,110.57142857142857,130.03571428571428,93.46631682564761,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1570,1,2015-05-17,11516,2,5,2015,0,2,1,0.0,126.0,141.0,75.57142857142857,123.17857142857143,79.57775472843547,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1571,0,2015-05-18,11516,3,5,2015,0,2,0,1.0,62.0,63.0,57.714285714285715,118.17857142857143,80.39633964659977,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1572,3,2015-05-19,11516,4,5,2015,0,2,0,0.0,178.0,80.0,48.857142857142854,115.92857142857143,83.21143465379544,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1573,0,2015-05-20,11516,5,5,2015,0,2,0,3.0,163.0,127.0,23.857142857142858,113.17857142857143,61.36619202630676,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1574,4,2015-05-21,11516,6,5,2015,0,2,0,0.0,0.0,68.0,0.5714285714285714,108.64285714285714,1.1338934190508898,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
